"id_hogar","id_viajes","miembro","anio","trimestre","region_origen","aglomerado_origen","region_destino","provincia_destino","localidad_destino","cod_loc_2001","codigo_2001","codigo_2010","cod_prov_2010","cod_depto_2010","cod_loc_2010","pondera","tipo_visitante","cantidad_destinos","multidestino","px06","px06_agrup","px07","px07_agrup","px08","px08_agrup","px09","px10_1","px11","px12_1","px12_2","px12_3","px12_4","px12_5","px12_6","px12_7","px12_8","px13","px14","px15_1","px15_2","px15_3","px15_4","pxb16_1_1","pxb16_1_2","pxb16_1_3","pxb16_1_4","pxb16_1_5","pxb16_1_6","pxb16_1_7","pxb16_1_9","pxb16_2","px17_1","px17_2_1","px17_2_2","px17_2_3","px17_2_4","px17_2_5","px17_2_6","px17_2_7","px17_2_8","px17_2_9","px17_2_10","px17_2_11","px17_2_12","px17_2_13","px18_1","px18_2","px18_3","px18_4","px18_5","px18_6","px18_7","gasto_pc","quintil_pcf_visitante","p002","p004","p005","p006","p006_agrup","p007","nivel_ed","cond_act","p013","j_sexo","j_edad","j_nivel_ed","j_cond_act"
231027,31201,3,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,3,1,20,2,1,8,3,2,2,3,4,1
231027,31201,4,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,3,2,18,2,1,4,3,2,2,3,4,1
231027,31202,1,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,1,2,49,4,2,9,1,2,2,3,4,1
231027,31202,2,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,2,1,47,4,2,8,1,2,2,3,4,1
231027,31202,3,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,3,1,20,2,1,8,3,2,2,3,4,1
231027,31202,4,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,3,2,18,2,1,4,3,2,2,3,4,1
231027,31203,1,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,1,2,49,4,2,9,1,2,2,3,4,1
231027,31203,2,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,2,1,47,4,2,8,1,2,2,3,4,1
231027,31203,3,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,3,1,20,2,1,8,3,2,2,3,4,1
231027,31203,4,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,391.66666675,4,4,3,2,18,2,1,4,3,2,2,3,4,1
231027,41201,1,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,6,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,4000,4,4,1,2,49,4,2,9,1,2,2,3,4,1
231027,41201,2,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,6,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,4000,4,4,2,1,47,4,2,8,1,2,2,3,4,1
231027,41201,3,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,6,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,4000,4,4,3,1,20,2,1,8,3,2,2,3,4,1
231027,41201,4,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",3185,1,1,1,4,2,6,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,4000,4,4,3,2,18,2,1,4,3,2,2,3,4,1
231027,61201,2,2019,1,3,2,3,6,"Villa Gesell",862,"06868020","06868020","06","868","020",3185,1,1,1,1,1,7,2,7,5,1,3,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,8500,4,4,2,1,47,4,2,8,1,2,2,3,4,1
231032,61201,1,2019,1,7,27,7,70,"Rodeo",31,"70049060","70049060","70","049","060",188,1,1,1,4,2,7,2,7,5,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,2,1,1,1,1,2,1,1,2,,2,2,1,,1,2,2,1,2,2,2,2,2,9,9,10,100,9,9,9,3634.615385,5,4,1,2,64,5,2,9,1,1,2,4,4,1
231032,61201,2,2019,1,7,27,7,70,"Rodeo",31,"70049060","70049060","70","049","060",188,1,1,1,4,2,7,2,7,5,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,2,1,1,1,1,2,1,1,2,,2,2,1,,1,2,2,1,2,2,2,2,2,9,9,10,100,9,9,9,3634.615385,5,4,2,1,62,5,2,8,3,1,2,4,4,1
231032,61201,3,2019,1,7,27,7,70,"Rodeo",31,"70049060","70049060","70","049","060",188,1,1,1,4,2,7,2,7,5,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,2,1,1,1,1,2,1,1,2,,2,2,1,,1,2,2,1,2,2,2,2,2,9,9,10,100,9,9,9,3634.615385,5,4,3,2,30,3,2,9,1,1,2,4,4,1
231032,61201,4,2019,1,7,27,7,70,"Rodeo",31,"70049060","70049060","70","049","060",188,1,1,1,4,2,7,2,7,5,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,2,1,1,1,1,2,1,1,2,,2,2,1,,1,2,2,1,2,2,2,2,2,9,9,10,100,9,9,9,3634.615385,5,4,3,2,34,3,1,8,1,1,2,4,4,1
231040,91201,3,2019,1,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,117,2,1,1,4,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,2,2,2,2,2,1,2,2,2,,,,,,,,911.2903225,3,6,3,1,40,3,2,5,1,3,2,4,3,3
231040,91201,4,2019,1,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,117,2,1,1,4,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,2,2,2,2,2,1,2,2,2,,,,,,,,911.2903225,3,6,3,2,45,4,2,5,1,3,2,4,3,3
231040,91201,5,2019,1,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,117,2,1,1,4,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,2,2,2,2,2,1,2,2,2,,,,,,,,911.2903225,3,6,3,2,18,2,1,8,3,2,2,4,3,3
231040,91201,6,2019,1,3,2,1,2,"Ciudad de Buenos Aires",1,"02001010","02001010","02","02001",,117,2,1,1,4,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,,2,2,2,2,2,1,2,2,2,,,,,,,,911.2903225,3,6,3,2,15,2,1,4,3,2,2,4,3,3
231041,61201,1,2019,1,1,32,5,82,"Esperanza",191,"82070050","82070050","82","070","050",1673,1,1,1,1,1,11,3,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,4500,5,2,1,1,60,5,2,9,3,1,1,4,4,3
231046,61201,1,2019,1,5,4,3,6,"Pinamar",654,"06644010","06644010","06","644","010",348,1,1,1,3,2,7,2,4,2,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,9,100,100,100,9,9,9,9904.76190666667,5,5,1,2,55,4,2,10,1,1,2,3,4,1
231046,61201,2,2019,1,5,4,3,6,"Pinamar",654,"06644010","06644010","06","644","010",348,1,1,1,3,2,7,2,4,2,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,9,100,100,100,9,9,9,9904.76190666667,5,5,2,1,53,4,2,9,1,1,2,3,4,1
231046,61201,3,2019,1,5,4,3,6,"Pinamar",654,"06644010","06644010","06","644","010",348,1,1,1,3,2,7,2,4,2,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,1,1,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,9,100,100,100,9,9,9,9904.76190666667,5,5,3,2,26,2,2,9,1,1,2,3,4,1
231048,61201,1,2019,1,3,38,7,50,"San Rafael (Ciudad)",177,"50105210","50105210","50","105","210",3544,1,2,2,5,3,8,3,3,2,2,1,2,10,10,10,10,10,10,10,10,4,1,9,9,9,2,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,10,100,100,100,8,10,10,5700,2,5,1,2,56,4,2,4,1,1,2,3,2,1
231048,61201,2,2019,1,3,38,7,50,"San Rafael (Ciudad)",177,"50105210","50105210","50","105","210",3544,1,2,2,5,3,8,3,3,2,2,1,2,10,10,10,10,10,10,10,10,4,1,9,9,9,2,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,10,100,100,100,8,10,10,5700,2,5,2,1,53,4,2,3,3,2,2,3,2,1
231048,61201,3,2019,1,3,38,7,50,"San Rafael (Ciudad)",177,"50105210","50105210","50","105","210",3544,1,2,2,5,3,8,3,3,2,2,1,2,10,10,10,10,10,10,10,10,4,1,9,9,9,2,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,10,100,100,100,8,10,10,5700,2,5,3,1,26,2,2,4,2,3,2,3,2,1
231048,61201,4,2019,1,3,38,7,50,"San Rafael (Ciudad)",177,"50105210","50105210","50","105","210",3544,1,2,2,5,3,8,3,3,2,2,1,2,10,10,10,10,10,10,10,10,4,1,9,9,9,2,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,10,100,100,100,8,10,10,5700,2,5,6,1,8,1,,0,4,2,2,3,2,1
231048,61201,5,2019,1,3,38,7,50,"San Rafael (Ciudad)",177,"50105210","50105210","50","105","210",3544,1,2,2,5,3,8,3,3,2,2,1,2,10,10,10,10,10,10,10,10,4,1,9,9,9,2,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,10,100,100,100,8,10,10,5700,2,5,6,1,2,1,,0,4,3,2,3,2,1
231050,62201,1,2019,1,5,4,5,82,"Gálvez",304,"82105130","82105130","82","105","130",4294,1,1,1,1,1,10,3,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,4000,5,1,1,2,33,3,2,9,1,2,2,2,4,1
231051,91201,1,2019,1,3,2,3,6,"Chascomús",199,"06217010","06217010","06","217","010",2193,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,9,10,10,10,10,,,,,,,,,,,2,2,1,,2,2,2,2,2,2,2,2,2,,,,,,,,500,5,1,1,2,64,5,2,8,3,2,2,4,3,3
231051,92201,1,2019,1,3,2,3,6,"Magdalena",507,"06505040","06505040","06","505","040",2193,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,9,10,10,10,10,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,607.1428571,5,1,1,2,64,5,2,8,3,2,2,4,3,3
231051,93201,1,2019,1,3,2,3,6,"Ranchos",298,"06343030","06343030","06","343","030",2193,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,9,10,10,10,10,,,,,,,,,,,2,2,2,,2,2,2,2,2,1,2,2,2,,,,,,,,607.1428571,5,1,1,2,64,5,2,8,3,2,2,4,3,3
231051,94201,1,2019,1,3,2,3,6,"Alvarez Jonte",669,"06655010","06655010","06","655","010",2193,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,9,10,10,10,10,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,607.1428571,5,1,1,2,64,5,2,8,3,2,2,4,3,3
231054,91201,1,2019,1,3,34,3,6,"Miramar",267,"06280040","06280040","06","280","040",128,2,1,1,1,1,0,,0,0,1,1,,,,,,,,,,,2,10,10,10,10,,,,,,,,,,,2,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,600,5,2,1,2,50,4,2,7,1,2,2,3,4,1
231058,61201,1,2019,1,3,2,8,94,"Ushuaia",4,"94014020","94014020","94","014","020",252,1,1,1,3,2,7,2,7,5,4,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,2,1,1,1,1,1,1,5,,9,9,9,,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,11982.45614,3,4,1,1,70,5,2,9,3,2,1,4,4,3
231058,61201,2,2019,1,3,2,8,94,"Ushuaia",4,"94014020","94014020","94","014","020",252,1,1,1,3,2,7,2,7,5,4,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,2,1,1,1,1,1,1,5,,9,9,9,,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,11982.45614,3,4,3,2,50,4,2,9,1,2,1,4,4,3
231058,61201,3,2019,1,3,2,8,94,"Ushuaia",4,"94014020","94014020","94","014","020",252,1,1,1,3,2,7,2,7,5,4,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,2,1,1,1,1,1,1,5,,9,9,9,,9,9,9,9,9,9,9,9,9,99,99,99,99,99,99,99,11982.45614,3,4,3,2,10,1,,0,4,2,1,4,4,3
231059,61201,2,2019,1,3,34,2,4,"San Isidro",750,"06756010","06756010","06","756","010",129,1,1,1,1,1,7,2,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,15000,4,3,2,1,61,5,2,7,1,2,2,4,3,3
231060,91201,1,2019,1,8,91,8,26,"Playa Unión",70,"26077020","26077020","26","077","020",68,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,175,3,3,1,2,70,5,2,5,3,2,2,4,3,3
231060,91201,2,2019,1,8,91,8,26,"Playa Unión",70,"26077020","26077020","26","077","020",68,2,1,1,2,1,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,175,3,3,2,1,75,5,2,4,3,2,2,4,3,3
231070,61201,1,2019,1,3,3,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",205,1,1,1,4,2,2,1,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,1,,2,2,2,2,2,2,2,2,2,,,,,,,,375,4,4,1,2,51,4,2,5,1,2,2,3,3,1
231070,61201,2,2019,1,3,3,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",205,1,1,1,4,2,2,1,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,1,,2,2,2,2,2,2,2,2,2,,,,,,,,375,4,4,2,1,50,4,2,5,1,2,2,3,3,1
231070,61201,3,2019,1,3,3,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",205,1,1,1,4,2,2,1,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,1,,2,2,2,2,2,2,2,2,2,,,,,,,,375,4,4,3,2,22,2,1,8,3,2,2,3,3,1
231070,61201,4,2019,1,3,3,3,6,"Mar del Plata",317,"06357110","06357110","06","357","110",205,1,1,1,4,2,2,1,3,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,1,,2,2,2,2,2,2,2,2,2,,,,,,,,375,4,4,3,2,19,2,1,8,3,2,2,3,3,1
231072,62201,1,2019,1,8,93,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",77,1,1,1,2,1,11,3,7,5,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,1,,2,2,2,2,2,1,2,2,1,,,,,,,,6000,5,2,1,1,60,5,2,9,1,2,1,4,4,1
231072,62201,2,2019,1,8,93,8,26,"Puerto Madryn",2,"26007020","26007020","26","007","020",77,1,1,1,2,1,11,3,7,5,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,2,1,,2,2,2,2,2,1,2,2,1,,,,,,,,6000,5,2,2,2,65,5,2,9,3,2,1,4,4,1
231077,61201,1,2019,1,8,17,5,82,"Rosario",252,"82084270","82084270","82","084","270",3230,1,1,1,1,1,20,4,3,2,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,2,1,1,1,2,1,1,1,,1,2,1,,2,2,2,2,1,1,1,1,1,9,100,9,9,9,9,9,4275,5,1,1,1,30,3,2,9,1,2,1,2,4,1
231078,61201,1,2019,1,8,17,5,30,"Hernández",103,"30077050","30077050","30","077","050",304,1,1,1,3,2,10,3,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,1,1,1,2,1,1,1,,2,2,2,,2,2,2,2,1,2,2,2,2,2,100,8,100,8,8,8,4166.66666666667,5,3,1,2,53,4,2,7,1,2,2,3,4,1
231078,61201,2,2019,1,8,17,5,30,"Hernández",103,"30077050","30077050","30","077","050",304,1,1,1,3,2,10,3,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,1,1,1,2,1,1,1,,2,2,2,,2,2,2,2,1,2,2,2,2,2,100,8,100,8,8,8,4166.66666666667,5,3,2,1,50,4,2,5,1,2,2,3,4,1
231078,61201,3,2019,1,8,17,5,30,"Hernández",103,"30077050","30077050","30","077","050",304,1,1,1,3,2,10,3,3,2,1,1,2,10,10,10,10,10,10,10,10,2,2,10,10,10,10,1,1,1,1,1,2,1,1,1,,2,2,2,,2,2,2,2,1,2,2,2,2,2,100,8,100,8,8,8,4166.66666666667,5,3,10,2,25,2,1,6,3,2,2,3,4,1
231079,61201,1,2019,1,4,36,5,30,"Victoria",170,"30105060","30105060","30","105","060",2470,1,1,1,1,1,4,2,7,5,1,1,2,10,10,10,10,10,10,10,10,3,2,10,10,10,10,2,2,1,1,1,1,1,1,2,,2,2,1,,2,1,2,2,2,2,2,1,2,9,9,9,100,9,9,10,10000,5,1,1,1,70,5,2,3,1,2,1,4,2,1
231083,41201,1,2019,1,8,17,3,6,"Quequén",570,"06581040","06581040","06","581","040",143,1,1,1,2,1,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,10000,5,5,1,2,54,4,2,10,1,2,2,3,4,1
231083,41201,2,2019,1,8,17,3,6,"Quequén",570,"06581040","06581040","06","581","040",143,1,1,1,2,1,7,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,,2,2,2,2,2,2,2,2,2,,,,,,,,10000,5,5,2,1,55,4,2,9,1,2,2,3,4,1
231084,61201,1,2019,1,8,17,8,58,"San Martín de los Andes",26,"58056010","58056010","58","056","010",2483,1,1,1,2,1,3,1,5,3,1,1,2,10,10,10,10,10,10,10,10,4,2,10,10,10,10,2,1,2,1,1,1,1,1,5,,2,2,1,,2,2,2,2,2,2,2,2,2,8,9,9,9,9,9,8,15000,5,2,1,1,47,4,2,5,1,2,1,3,3,1
231084,61201,2,2019,1,8,17,8,58,"San Martín de los Andes",26,"58056010","58056010","58","056","010",2483,1,1,1,2,1,3,1,5,3,1,1,2,10,10,10,10,10,10,10,10,4,2,10,10,10,10,2,1,2,1,1,1,1,1,5,,2,2,1,,2,2,2,2,2,2,2,2,2,8,9,9,9,9,9,8,15000,5,2,3,2,13,1,,0,4,2,1,3,3,1
231084,62201,1,2019,1,8,17,3,6,"Teniente Origone",871,"06875080","06875080","06","875","080",2483,1,1,1,2,1,4,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2076.923077,5,2,1,1,47,4,2,5,1,2,1,3,3,1
231084,62201,2,2019,1,8,17,3,6,"Teniente Origone",871,"06875080","06875080","06","875","080",2483,1,1,1,2,1,4,2,3,2,1,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,2076.923077,5,2,3,2,13,1,,0,4,2,1,3,3,1
231096,91201,1,2019,1,4,13,4,14,"San Roque",234,"14091200","14091200","14","091","200",93,2,1,1,2,1,0,,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,4,2,1,2,68,5,2,8,3,2,2,4,3,3
231096,91201,2,2019,1,4,13,4,14,"San Roque",234,"14091200","14091200","14","091","200",93,2,1,1,2,1,0,,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,1000,4,2,2,1,70,5,2,5,3,2,2,4,3,3
231098,31201,1,2019,1,4,13,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",90,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,250,5,4,1,1,70,5,2,7,3,2,1,4,4,3
231098,31201,2,2019,1,4,13,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",90,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,250,5,4,2,2,70,5,2,5,3,2,1,4,4,3
231098,31201,3,2019,1,4,13,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",90,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,250,5,4,3,2,40,3,2,5,1,2,1,4,4,3
231098,31201,4,2019,1,4,13,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",90,1,1,1,4,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,250,5,4,3,1,45,4,2,9,1,2,1,4,4,3
231098,51201,1,2019,1,4,13,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",90,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,4,1,1,70,5,2,7,3,2,1,4,4,3
231098,51201,2,2019,1,4,13,4,14,"Villa Carlos Paz",239,"14091250","14091250","14","091","250",90,2,1,1,2,1,0,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,150,5,4,2,2,70,5,2,5,3,2,1,4,4,3
231099,61201,3,2019,1,8,17,3,6,"Bahía Blanca",53,"06056010","06056010","06","056","010",2210,1,1,1,2,1,2,1,4,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,1,2,,2,2,2,2,2,2,2,2,2,,,,,,,,2500,3,8,3,2,20,2,1,8,3,2,2,3,3,1
231099,61201,4,2019,1,8,17,3,6,"Bahía Blanca",53,"06056010","06056010","06","056","010",2210,1,1,1,2,1,2,1,4,2,2,2,2,10,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,1,2,1,2,,2,2,2,2,2,2,2,2,2,,,,,,,,2500,3,8,3,1,18,2,1,8,3,2,2,3,3,1
231103,61201,1,2019,1,4,13,4,14,"Nono",350,"14126110","14126110","14","126","110",95,1,1,1,2,1,4,2,7,5,1,1,2,10,10,10,10,10,10,10,10,99,1,9,9,9,2,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,8,8,7,100,8,8,8,5000,4,3,1,2,63,5,2,9,1,2,2,4,4,1
231103,61201,2,2019,1,4,13,4,14,"Nono",350,"14126110","14126110","14","126","110",95,1,1,1,2,1,4,2,7,5,1,1,2,10,10,10,10,10,10,10,10,99,1,9,9,9,2,2,2,1,1,1,1,1,1,2,,2,2,1,,2,2,2,2,2,2,2,2,2,8,8,7,100,8,8,8,5000,4,3,2,1,60,5,2,9,1,2,2,4,4,1
231104,91201,1,2019,1,4,13,4,14,"Obispo Trejo",298,"14105200","14105200","14","105","200",92,2,1,1,4,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,64.772727275,2,4,1,2,65,5,2,3,3,2,2,4,2,3
231104,91201,2,2019,1,4,13,4,14,"Obispo Trejo",298,"14105200","14105200","14","105","200",92,2,1,1,4,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,64.772727275,2,4,8,1,65,5,2,5,3,2,2,4,2,3
231104,91201,3,2019,1,4,13,4,14,"Obispo Trejo",298,"14105200","14105200","14","105","200",92,2,1,1,4,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,64.772727275,2,4,3,1,37,3,1,9,1,2,2,4,2,3
231104,91201,4,2019,1,4,13,4,14,"Obispo Trejo",298,"14105200","14105200","14","105","200",92,2,1,1,4,2,0,,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,64.772727275,2,4,5,1,22,2,2,7,1,2,2,4,2,3
